CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15603481,689,Other Provinces,Female,55,4,0,2,1,1,14610.5625,0
15649239,731,Other Provinces,Male,46,10,0,2,1,0,38253.855,0
15675185,697,Lusaka,Female,48,2,27032.24,2,1,1,25986.0925,0
15726358,681,Copperbelt,Male,34,7,0,2,0,0,32671.6475,0
15792726,470,Copperbelt,Female,25,8,31993.515,2,1,1,45814.8375,0
15773071,780,Other Provinces,Female,33,6,36395.1525,1,1,1,38649.64,0
15606115,510,Copperbelt,Female,52,6,47916.3025,1,1,1,32828.14,1
15750299,746,Other Provinces,Male,24,10,17195.455,1,0,1,11999.3475,0
15569807,673,Copperbelt,Female,34,8,10539.27,1,1,0,5149.6475,1
15735799,527,Lusaka,Male,58,3,34329.605,1,1,1,31536.24,0
15805303,661,Lusaka,Male,44,1,35284.155,1,1,0,47435.695,1
15786170,659,Copperbelt,Male,31,4,29585.565,1,0,0,40393.5475,0
15701439,698,Other Provinces,Female,50,1,0,4,1,0,22141.725,1
15783955,697,Copperbelt,Female,25,4,41421.5275,2,1,0,3866.995,0
15643056,755,Lusaka,Female,38,1,20520.88,1,0,1,2583.445,0
15674254,554,Other Provinces,Female,45,4,0,2,1,1,48353.0125,0
15762799,720,Lusaka,Male,23,0,46965.295,2,1,1,26030.0425,0
15732704,582,Other Provinces,Male,25,9,37010.7425,2,1,0,13085.2875,0
15748608,612,Lusaka,Male,42,5,35481.775,1,1,1,10754.745,0
15800805,451,Copperbelt,Female,31,7,35232.955,1,0,1,5097.1925,0
15770811,519,Copperbelt,Male,36,9,0,2,0,1,36390.6,0
15801414,767,Copperbelt,Female,35,2,0,2,0,0,36062.845,0
15629010,847,Lusaka,Female,35,5,27935.8575,1,1,1,45896.035,0
15792222,712,Copperbelt,Female,37,1,26720.375,2,0,0,42346.7025,0
15679770,611,Copperbelt,Female,61,3,32895.8975,4,0,1,16559.5575,1
15800856,643,Other Provinces,Male,34,3,20783.0225,1,1,1,5340.22,0
15758510,474,Copperbelt,Male,26,6,0,2,0,0,38122.805,0
15751137,850,Lusaka,Female,36,3,42256.4575,1,1,0,43558.765,0
15749004,718,Copperbelt,Female,31,0,29525.1475,2,1,0,25791.2875,0
15566735,548,Lusaka,Female,36,2,27228.46,2,1,1,35115.0025,0
15574169,595,Lusaka,Female,32,0,23116.5525,1,1,0,1180.325,0
15704844,550,Other Provinces,Male,62,7,20231.89,1,0,1,16122.6675,0
15645942,689,Other Provinces,Male,40,2,0,2,1,1,41192.205,0
15649668,637,Lusaka,Female,36,10,36437.6125,2,1,1,24165.19,0
15713379,669,Copperbelt,Male,26,4,0,2,1,1,49398.585,0
15637428,660,Copperbelt,Male,35,7,0,2,1,0,3304.65,0
15588090,726,Lusaka,Female,51,8,26873.715,2,1,0,35234.4775,1
15788025,715,Copperbelt,Female,38,0,0,2,1,1,83.2025,0
15659931,637,Lusaka,Female,55,1,30844.55,1,1,0,20357.9975,1
15725698,520,Other Provinces,Female,35,4,28920.2025,1,1,1,22570.175,0
15674526,725,Copperbelt,Male,66,4,21614.95,1,1,1,35369.14,0
15761487,678,Copperbelt,Female,55,5,0,1,0,1,49198.5275,1
15751926,821,Lusaka,Male,42,3,21951.8225,2,1,1,16153.4525,0
15636767,665,Other Provinces,Female,32,10,0,1,1,1,5621.8625,0
15634896,521,Copperbelt,Female,39,6,0,2,0,1,6843.7875,0
15640280,850,Copperbelt,Male,39,4,31942.8375,2,0,1,37934.635,0
15709994,658,Copperbelt,Female,40,7,35149.2375,1,0,1,33864.755,1
15605130,753,Copperbelt,Male,32,6,44432.2825,1,1,1,40410.52,0
15580682,652,Copperbelt,Female,40,4,19981.84,2,1,1,8381.15,0
15597739,674,Copperbelt,Male,37,3,0,1,1,0,39512.475,0
15668270,587,Lusaka,Female,44,5,31396.0425,2,1,1,10463.06,1
15578369,652,Lusaka,Female,37,9,36304.825,1,1,0,39783.2075,0
15764021,617,Copperbelt,Male,34,1,15421.8325,2,1,0,26491.3125,0
15738715,600,Copperbelt,Female,37,4,0,3,1,0,1828.0625,1
15804064,742,Copperbelt,Female,35,2,19781.5425,1,1,1,31749.3825,0
15598275,709,Copperbelt,Female,32,7,0,2,1,1,49854.505,0
15662294,710,Copperbelt,Male,33,10,29581.7925,2,1,1,48232.205,0
15722965,757,Copperbelt,Male,57,3,22269.8525,1,1,1,13294.8025,1
15757628,571,Copperbelt,Male,40,10,28224.215,1,1,1,30350.6325,0
15746553,526,Lusaka,Male,50,5,31058.31,1,0,1,39864.2175,1
15573876,473,Other Provinces,Male,48,8,0,2,1,0,17784.95,0
15805523,717,Copperbelt,Female,28,1,22634.29,1,0,1,18700.2475,0
15625761,632,Lusaka,Male,41,8,31801.33,4,1,0,23468.7175,1
15781465,675,Lusaka,Female,29,8,30331.605,1,1,0,33364.38,0
15765311,642,Other Provinces,Male,34,8,0,1,1,0,18021.275,0
15741032,733,Copperbelt,Male,48,5,0,1,0,1,29457.6425,0
15615938,502,Copperbelt,Female,64,3,34915.8425,1,0,1,25248.7775,0
15792004,731,Other Provinces,Female,26,3,0,2,1,0,9424.3225,0
15648951,785,Other Provinces,Male,41,7,0,2,1,1,49777.22,0
15672152,850,Lusaka,Male,37,9,30626.595,1,0,1,49923.46,1
15752838,723,Other Provinces,Male,38,6,0,2,1,1,23603.9,0
15751022,777,Lusaka,Female,37,10,30383.0425,2,1,1,18366.22,0
15565879,845,Copperbelt,Female,28,9,0,2,1,1,14046.495,0
15729087,751,Lusaka,Male,54,9,39091.9,2,0,1,29044.98,0
15791174,540,Other Provinces,Male,67,1,22095.5025,1,0,1,14864.25,0
15791743,727,Copperbelt,Male,32,1,14817.955,1,1,1,11504.8575,0
15685243,736,Copperbelt,Female,63,10,0,2,0,1,125.675,0
15767231,757,Copperbelt,Male,36,7,36213.015,1,0,0,32715.4875,0
15750602,662,Copperbelt,Male,29,5,36773.1625,1,1,0,2732.075,0
15801904,677,Lusaka,Male,28,0,35997,2,1,0,2188.9225,1
15746076,506,Other Provinces,Male,50,3,0,2,1,0,3004.1975,0
15690492,625,Copperbelt,Male,41,6,24415.79,2,1,0,14282.195,0
15633525,631,Copperbelt,Male,29,7,0,2,0,1,31469.305,0
15811947,850,Copperbelt,Male,33,0,31195.4175,1,0,1,8425.13,0
15797964,732,Lusaka,Female,29,1,38583.455,1,1,1,34631.89,0
15713596,428,Copperbelt,Female,62,1,26933.9825,1,0,1,14595.4425,0
15632669,722,Other Provinces,Female,32,4,0,2,1,1,28416.62,0
15569590,601,Lusaka,Male,42,1,24623.93,1,1,0,10003.69,1
15700864,607,Copperbelt,Female,21,0,0,2,1,0,29026.63,0
15732563,726,Lusaka,Female,33,7,24761.5775,2,1,1,14013.265,0
15583748,592,Other Provinces,Male,38,8,0,2,1,0,45106.55,0
15702337,581,Copperbelt,Male,37,7,0,2,1,1,18580.1875,0
15756824,613,Lusaka,Female,50,5,25310.745,2,1,0,3123.4025,0
15660735,581,Other Provinces,Female,31,6,0,2,1,0,47094.3025,0
15738835,850,Lusaka,Male,38,7,25496.4525,2,0,0,10950.3175,0
15762927,674,Lusaka,Female,36,6,25190.66,1,1,0,45539.215,0
15775206,699,Copperbelt,Male,37,10,0,2,0,0,20815.76,0
15593283,705,Lusaka,Female,48,1,39212.0325,2,1,1,24868.9875,1
15660679,653,Other Provinces,Female,38,9,37392.985,1,1,0,29595.795,0
15648989,850,Copperbelt,Male,37,4,31718.15,1,1,0,49316.645,0
15722322,655,Other Provinces,Female,78,2,0,2,0,1,47108.845,0
15724296,684,Other Provinces,Male,41,2,29945.68,2,0,0,30071.1675,0
15581840,626,Copperbelt,Male,33,8,0,2,1,0,34626.07,0
15645600,739,Other Provinces,Female,27,8,24731.6,1,1,1,26742.495,0
15722479,707,Copperbelt,Male,37,1,0,2,0,1,1508.8775,0
15685947,556,Lusaka,Male,42,0,28978.8825,2,0,1,31358.8675,1
15658852,676,Copperbelt,Male,38,8,0,2,1,1,33423.22,0
15648702,775,Lusaka,Male,70,6,29921.22,2,1,1,18633.005,0
15784736,562,Copperbelt,Male,45,6,34213.81,1,1,0,11716,0
15746695,429,Copperbelt,Female,39,6,12005.9575,1,1,0,18717.7475,0
15785899,789,Lusaka,Male,33,8,37901.89,1,1,0,1097.35,0
15698184,484,Copperbelt,Female,50,2,22602.04,2,0,0,12042.6425,0
15672610,567,Other Provinces,Male,40,4,29657.2,1,0,0,22993.4075,0
15757646,584,Copperbelt,Male,35,9,0,2,1,0,48095.3025,0
15787014,648,Lusaka,Female,28,8,22592.7725,1,1,1,36712.9325,0
15681878,436,Lusaka,Male,45,3,26084.7775,2,1,1,45885.055,1
15613102,670,Copperbelt,Female,31,2,14382.515,1,1,1,45473.3275,1
15768566,706,Copperbelt,Male,34,8,0,2,1,1,9369.9925,0
15678317,603,Copperbelt,Male,46,2,0,2,1,1,14890.8725,0
15622518,768,Copperbelt,Female,26,5,12779.065,1,1,1,17613.6975,1
15802741,625,Copperbelt,Female,51,7,34073.7425,1,1,0,9716.865,1
15778219,790,Copperbelt,Male,26,5,0,1,1,0,5127.6975,0
15722072,630,Copperbelt,Male,53,5,34513.4175,1,0,1,28527.7425,0
15589805,563,Copperbelt,Female,34,6,34952.585,1,1,1,38104.4475,0
15622370,813,Lusaka,Male,30,1,29104.235,1,0,1,21452.055,0
15701318,763,Other Provinces,Male,67,9,37141.165,1,0,1,21809.1,0
15583278,743,Other Provinces,Female,36,8,23179.24,1,1,1,8423.445,0
15570073,721,Other Provinces,Male,57,1,0,1,1,1,48985.24,0
15673599,618,Other Provinces,Male,32,5,33369.0225,1,0,1,38710.85,0
15758039,614,Copperbelt,Male,44,6,0,2,0,1,26232.615,0
15754267,697,Lusaka,Male,31,3,27201.355,2,0,1,30956.4575,0
15792989,543,Copperbelt,Female,71,1,26077.1925,1,1,1,6412.51,0
15775803,841,Other Provinces,Male,41,1,0,2,0,1,48273.4425,0
15724307,780,Copperbelt,Male,76,10,30328.47,1,0,1,16218.0825,0
15665963,681,Other Provinces,Male,30,2,32098.3225,1,1,1,45148.3625,0
15651955,603,Copperbelt,Male,31,4,0,2,0,1,2401.775,0
15573599,506,Copperbelt,Female,57,6,0,2,0,1,48605.28,1
15620751,760,Copperbelt,Male,34,2,0,2,1,0,41040.61,0
15774258,678,Copperbelt,Male,40,1,0,2,1,1,46835.85,0
15703563,774,Copperbelt,Male,40,9,23254.3675,2,1,0,47902.2425,0
15583764,791,Lusaka,Male,31,1,32560.0825,1,0,0,24136.6375,0
15569976,754,Lusaka,Male,65,1,34046.61,1,1,1,30382.3975,1
15656005,592,Lusaka,Male,31,7,31148.3075,1,1,0,21519.9175,0
15630321,680,Copperbelt,Male,44,3,0,2,1,0,21733.77,0
15592846,639,Lusaka,Male,35,10,32043.475,2,1,0,14773.3475,0
15638159,649,Other Provinces,Female,36,6,21651.8475,1,0,0,4956.2725,0
15577398,850,Copperbelt,Male,30,6,21612.3475,1,1,1,47202.3075,0
15773512,627,Other Provinces,Female,25,4,0,1,1,1,48578.4825,0
15755978,606,Copperbelt,Male,31,10,0,2,1,0,48802.35,0
15608166,761,Copperbelt,Male,36,9,31909.48,1,1,1,20265.7325,0
15752507,769,Lusaka,Male,60,9,37211.5975,1,1,0,48207.9175,1
15801441,670,Lusaka,Female,35,2,19896.49,1,0,1,49700.725,0
15667190,630,Other Provinces,Female,21,1,21454.545,1,1,1,33275.575,0
15680517,769,Lusaka,Female,34,7,34309.7925,1,1,1,17844.98,1
15625141,563,Other Provinces,Male,26,7,0,2,0,0,1534.935,0
15749528,652,Other Provinces,Male,58,6,0,2,0,1,42506.3575,0
15697100,772,Lusaka,Female,48,6,27184.13,1,1,0,46141.1675,1
15711455,740,Lusaka,Female,36,4,27261.15,1,0,0,23638.685,1
15683977,687,Other Provinces,Female,72,4,0,2,1,1,12566.9225,0
15671591,439,Other Provinces,Male,52,3,24049.06,4,1,0,49718.63,1
15725660,676,Copperbelt,Male,20,1,20142.4325,1,0,0,17155.495,0
15600110,506,Lusaka,Female,41,3,14436.44,1,1,0,1008.865,0
15815530,612,Copperbelt,Female,42,10,18874.3775,1,0,0,37420.695,0
15806956,746,Other Provinces,Male,30,1,28166.6675,1,0,0,2927.6,1
15772009,664,Copperbelt,Female,41,5,0,1,1,1,38013.5825,0
15746451,686,Other Provinces,Male,41,7,25687.43,1,0,1,48728.465,0
15669887,839,Copperbelt,Female,51,3,0,1,1,1,17275.3075,1
15733303,630,Copperbelt,Male,67,5,0,2,1,1,6832.5675,0
15586183,561,Copperbelt,Female,35,5,0,2,1,0,14995.405,0
15682778,680,Copperbelt,Male,34,9,0,2,1,1,23921.65,0
15576156,710,Other Provinces,Female,28,6,0,1,1,0,12106.745,0
15568834,698,Other Provinces,Male,27,6,31356.8425,2,0,0,6913.61,0
15716608,651,Other Provinces,Male,38,2,0,3,1,0,16757.455,1
15574608,713,Copperbelt,Male,36,8,33472.3375,1,1,1,35816.4125,0
15671137,549,Copperbelt,Female,52,1,0,1,0,1,2159.0125,1
15665629,719,Other Provinces,Female,33,7,0,2,1,0,5004.1475,0
15805151,565,Lusaka,Male,31,2,22389.5975,2,1,1,1110.385,0
15621205,578,Copperbelt,Male,34,4,43777.7775,1,1,1,18714.575,0
15712877,724,Other Provinces,Male,36,1,0,2,1,0,13115.5625,0
15653251,408,Copperbelt,Female,84,8,21968.3475,1,0,0,47121.13,1
15666633,758,Other Provinces,Male,56,1,0,2,1,1,2660.845,0
15607176,674,Copperbelt,Male,22,3,0,1,1,1,43485.1475,0
15704770,773,Copperbelt,Male,25,1,31133.195,2,0,1,2930.8925,0
15681332,437,Copperbelt,Female,43,6,0,1,1,0,37082.7425,1
15706587,560,Copperbelt,Male,57,0,0,2,0,1,29195.4275,0
15699095,603,Copperbelt,Female,24,3,0,1,1,1,49706.5075,1
15763859,840,Copperbelt,Female,43,7,0,2,1,0,22727.2375,0
15641655,700,Copperbelt,Female,26,2,0,2,0,0,12512.855,0
15567431,773,Copperbelt,Male,64,2,36394.57,1,0,1,46543.2125,0
15723950,684,Other Provinces,Male,40,2,17572.755,1,1,1,28867.21,1
15671609,701,Copperbelt,Male,44,7,0,2,1,0,5856.445,0
15769504,743,Lusaka,Female,34,1,32934.22,1,1,1,27135.8025,0
15760924,575,Other Provinces,Male,41,2,25015.5975,1,0,0,31576.8125,0
15756472,804,Copperbelt,Male,25,7,27099.1675,1,1,0,32069.2375,0
15676966,730,Other Provinces,Male,42,4,0,2,0,1,21495.6175,0
15671804,648,Other Provinces,Male,36,8,36735.845,2,1,1,32510.3625,0
15783541,755,Copperbelt,Male,31,5,0,2,0,1,48665.195,0
15774224,613,Lusaka,Female,30,5,32890.97,2,1,0,42659.745,0
15604345,730,Copperbelt,Female,22,9,16440.8925,1,1,1,36448.0025,0
15707138,679,Other Provinces,Male,39,5,0,2,1,1,25015.135,0
15693264,583,Copperbelt,Female,29,10,0,2,1,1,27821.4625,0
15659677,746,Copperbelt,Male,47,8,35595.5075,1,1,1,15521.655,0
15739972,650,Lusaka,Female,45,9,38091.8025,3,1,0,37708.8025,1
15771535,794,Other Provinces,Female,37,9,0,2,1,0,17002.2125,0
15570508,600,Copperbelt,Male,49,7,22554.725,1,1,0,22836.94,0
15673439,646,Other Provinces,Female,50,5,35661.16,2,1,1,35552.125,1
15636572,760,Copperbelt,Female,32,7,0,2,1,1,26492.2625,0
15649292,748,Copperbelt,Female,49,7,7400.52,1,0,0,40887.645,1
15765322,755,Copperbelt,Male,23,5,21071.12,2,1,1,15712.9,0
15780038,756,Other Provinces,Male,38,6,29802.2125,1,1,0,42440.9725,1
15709412,776,Other Provinces,Male,30,6,0,2,0,1,15977.215,0
15654390,640,Copperbelt,Male,33,7,38643.94,1,1,0,6430.57,1
15630328,635,Copperbelt,Female,48,8,32699.0825,2,1,1,10812.575,0
15589358,848,Lusaka,Male,31,4,22504.6125,2,1,0,48283.245,0
15762803,509,Copperbelt,Male,31,3,0,2,1,0,3840.2275,0
15615624,605,Copperbelt,Female,28,6,0,2,0,0,39877.13,0
15753337,555,Copperbelt,Male,51,5,0,3,1,0,47280.7225,1
15799641,540,Other Provinces,Male,39,2,0,2,1,0,20498.98,0
15638257,682,Other Provinces,Female,54,0,20775.68,2,1,1,13533.2325,0
15694566,602,Copperbelt,Female,42,10,0,2,0,0,42480.2775,1
15632665,832,Copperbelt,Male,61,2,0,1,0,1,31951.165,1
15606554,797,Copperbelt,Male,29,1,0,1,0,1,37497.83,0
15787222,676,Lusaka,Male,28,1,17364.7625,2,1,1,32115.3225,0
15716605,710,Lusaka,Female,24,7,25774.7925,2,1,0,43319.155,0
15724334,529,Copperbelt,Male,22,5,0,1,1,0,37792.4575,0
15717156,520,Copperbelt,Male,30,3,35849.135,2,1,1,224.6275,0
15715345,743,Other Provinces,Male,25,6,0,2,1,0,32435.0275,0
15762268,666,Copperbelt,Female,41,10,35290.52,1,1,0,12727.12,0
15690209,715,Lusaka,Female,32,3,26214.2975,2,1,0,28537.45,0
15626806,668,Copperbelt,Female,32,2,0,2,1,1,10163.0825,0
15624781,672,Copperbelt,Female,34,1,35537.9375,2,1,1,42188.335,0
15569079,632,Lusaka,Male,48,6,31516.565,1,1,0,16086.4025,1
15770030,689,Other Provinces,Female,28,3,0,2,1,1,48112.255,0
15761763,845,Copperbelt,Male,33,8,41096.3825,1,1,0,37666.2425,0
15628170,565,Lusaka,Female,32,9,17016.81,1,1,0,35821.895,0
15609998,700,Lusaka,Female,59,5,34412.1025,1,1,0,35744.2625,1
15706200,637,Lusaka,Male,41,2,34503.6,2,1,0,35074.56,0
15778526,719,Other Provinces,Female,48,5,0,2,0,0,19640.915,0
15640667,662,Copperbelt,Female,41,4,0,2,1,0,31637.87,0
15789936,663,Copperbelt,Female,33,2,0,2,1,0,38323.75,0
15693893,684,Lusaka,Male,59,9,30617.7725,1,0,1,3951.7675,0
15603741,719,Other Provinces,Male,40,4,32097.28,1,1,1,44022.8275,0
15621893,727,Copperbelt,Male,18,4,33387.6675,1,1,1,11735.3525,0
15692744,512,Copperbelt,Male,36,4,38042.28,2,0,0,9657.325,1
15683503,601,Copperbelt,Female,43,8,0,3,0,1,27729.0375,1
15789941,633,Copperbelt,Female,36,6,31282.57,1,0,0,31490.37,0
15581700,615,Lusaka,Male,43,3,21730.215,1,1,1,37512.0925,0
15662085,678,Copperbelt,Female,32,9,0,1,1,1,37052.66,0
15735221,697,Copperbelt,Female,42,10,0,2,1,0,15328.0375,0
15624510,696,Copperbelt,Male,52,6,34945.265,1,1,0,6861.35,1
15694209,484,Copperbelt,Female,32,3,0,2,1,1,34847.7475,0
15752534,744,Copperbelt,Male,36,10,0,2,1,1,45716.96,0
15734765,739,Copperbelt,Female,20,4,33450.245,1,0,1,37561.4525,0
15632816,521,Lusaka,Female,49,2,31987.1425,1,1,1,45691.285,0
15791513,647,Copperbelt,Male,41,4,34734.3375,1,1,1,25404.41,1
15738150,591,Copperbelt,Male,45,5,0,2,1,1,38873.2175,0
15590637,721,Copperbelt,Male,41,7,0,2,0,1,15254.7125,0
15780411,570,Copperbelt,Female,46,3,0,2,0,0,205.115,0
15747014,850,Copperbelt,Female,28,1,26311.335,1,0,1,18695.0325,0
15711834,650,Other Provinces,Female,30,6,0,1,0,0,16999.2825,1
15647333,621,Copperbelt,Male,27,4,34250.92,1,1,0,5313.515,0
15688637,592,Copperbelt,Female,27,4,0,2,1,1,45892.3125,0
15761497,713,Other Provinces,Female,48,1,40940.205,1,0,0,39345.285,1
15623712,453,Other Provinces,Female,42,5,0,3,1,0,20752.1225,1
15587676,699,Copperbelt,Male,30,9,0,1,1,1,27040.5325,0
15626983,605,Other Provinces,Female,48,6,0,2,1,1,10015.7475,0
15772896,763,Lusaka,Male,42,6,25040.1875,1,1,0,8365.735,1
15695129,718,Copperbelt,Female,31,1,38165.9425,1,0,1,4282.16,0
15678206,464,Copperbelt,Male,46,6,40449.6325,1,1,0,45736.1175,0
15809137,453,Copperbelt,Male,29,6,0,1,0,0,49594.005,1
15666055,705,Copperbelt,Female,49,7,0,1,1,0,15851.3,1
15667938,628,Copperbelt,Male,32,9,37284.0775,2,1,1,4100.5275,0
15713632,551,Other Provinces,Female,48,5,23919.8225,1,0,0,23744.525,0
15640268,652,Other Provinces,Male,71,4,0,1,1,1,30026.775,0
15716420,612,Other Provinces,Male,39,5,42572.095,1,1,1,14900.2875,0
15770309,656,Copperbelt,Male,18,10,37940.685,1,0,1,31753.58,0
15803078,635,Other Provinces,Female,38,1,0,2,1,0,22651.2625,0
15747980,737,Other Provinces,Male,38,6,36570.6975,2,1,0,49629.05,0
15611338,714,Other Provinces,Male,29,4,0,2,1,1,9401.475,0
15610056,631,Lusaka,Female,34,6,31306.955,2,0,1,32061.7575,0
15700964,624,Lusaka,Female,27,7,26212.17,1,1,1,41846.84,0
15713853,732,Lusaka,Male,42,9,27187.02,2,1,1,16330.7775,0
15753229,802,Copperbelt,Male,29,9,31853.6375,1,1,1,33614.78,0
15671334,527,Copperbelt,Male,31,4,0,1,1,0,42340.4725,0
15718507,647,Lusaka,Male,37,3,29127.4975,1,1,1,37379.4275,1
15603088,451,Other Provinces,Female,23,9,0,2,0,1,12005.4275,0
15769451,764,Copperbelt,Female,44,1,0,2,1,1,2866.845,0
15567335,559,Copperbelt,Female,42,7,0,2,1,1,47510.0725,0
15699772,428,Lusaka,Female,40,3,32312.0275,2,1,0,18219.1075,1
15792649,547,Other Provinces,Female,31,9,0,2,0,0,24823.555,0
15682914,850,Copperbelt,Male,34,2,18019.9275,1,1,1,28941.9825,0
15638882,710,Lusaka,Female,62,9,37053.59,1,1,0,12142.785,1
15591135,726,Copperbelt,Male,37,2,33014.48,2,1,0,8685.995,0
15628558,447,Copperbelt,Female,44,5,22297.2075,1,1,1,18852.06,0
15568748,671,Lusaka,Male,45,6,24891.055,1,1,1,27218.1125,1
15804962,606,Copperbelt,Male,36,1,38913.865,1,1,1,48096.8775,1
15775042,615,Copperbelt,Female,23,4,0,2,1,0,49119.0475,0
15737732,751,Copperbelt,Female,44,10,0,2,1,0,42658.6225,0
15608968,714,Lusaka,Male,21,6,21600.63,2,0,0,6832.6475,0
15642579,731,Other Provinces,Female,37,1,32233.1,1,1,1,45178.13,0
15631436,564,Copperbelt,Male,35,4,0,1,1,0,39734.3875,0
15631310,537,Copperbelt,Female,53,3,0,1,1,1,22851.655,0
15698028,506,Copperbelt,Female,41,1,0,2,1,0,7941.575,0
15809736,664,Copperbelt,Male,46,2,0,1,1,1,44355.755,1
15600832,508,Copperbelt,Female,43,9,0,1,1,0,25931.6775,0
15706537,577,Lusaka,Female,59,7,27849.2425,1,0,1,47767.5025,0
15770631,730,Other Provinces,Male,25,5,41846.4525,1,1,1,14076.8775,0
15789014,600,Copperbelt,Female,26,6,27227.28,1,1,0,20636.7525,0
15574012,645,Other Provinces,Male,44,8,28438.945,2,1,0,37439.1775,1
15589431,807,Lusaka,Male,47,1,42984.3175,1,1,1,16409.23,0
15711062,633,Lusaka,Male,40,5,21543.2025,2,1,1,29319.8725,0
15577970,489,Copperbelt,Male,34,5,0,1,0,0,10885.1475,0
15762198,812,Copperbelt,Male,34,5,25954.6075,1,1,1,41509.5675,0
15710450,848,Other Provinces,Male,22,7,30202.9725,1,1,1,46377.585,0
15755330,512,Lusaka,Male,41,7,30600.81,1,0,1,9359.975,1
15759274,447,Copperbelt,Female,32,10,0,1,1,1,37953.94,0
15757821,771,Other Provinces,Male,18,1,0,2,0,0,10385.7375,0
15702377,627,Other Provinces,Male,48,1,33189.95,1,1,0,19724.805,0
15654964,608,Other Provinces,Male,48,7,18950.435,1,1,0,31440.7375,0
15766649,670,Copperbelt,Male,38,10,22354.2475,1,0,0,36068.8475,0
15640865,636,Lusaka,Female,31,9,20211.1725,2,1,1,18660.475,0
15752508,614,Lusaka,Male,32,7,24865.7,2,1,1,12779.265,0
15702061,654,Copperbelt,Male,29,7,0,2,1,1,37296.0375,0
15790267,625,Copperbelt,Female,40,7,35316.9175,1,0,1,44349.3725,0
15668309,350,Copperbelt,Female,40,0,27774.7125,1,1,1,43080.3025,1
15796313,662,Copperbelt,Female,36,4,41727.3,2,1,0,34717.78,1
15598161,654,Copperbelt,Male,47,10,0,2,1,0,42620.495,0
15723894,625,Copperbelt,Male,45,7,34388.86,1,0,0,31151.925,0
15623196,686,Copperbelt,Male,38,6,37309.7425,1,1,1,24456.3075,0
15612358,573,Lusaka,Male,35,9,33624.635,2,1,1,29981.2,0
15760865,754,Lusaka,Female,48,7,35454.755,1,1,0,23387.6325,1
15774250,532,Copperbelt,Male,42,1,39756.1775,1,1,0,25245.7325,1
15720929,604,Copperbelt,Female,47,8,15523.6775,3,0,0,2327.025,1
15656627,602,Copperbelt,Male,34,5,0,2,1,1,19353.6125,0
15787174,512,Copperbelt,Female,37,1,0,2,0,1,39026.2575,0
15699753,590,Copperbelt,Male,41,1,22271.5775,1,1,0,6124.9925,0
15700046,635,Copperbelt,Male,41,4,25886.22,2,1,0,48436.6375,0
15644501,579,Copperbelt,Female,26,10,40620.69,1,1,1,4614.55,0
15707199,643,Copperbelt,Male,36,0,37039.9275,1,0,0,13958.915,0
15568562,689,Copperbelt,Male,40,8,40068.0675,1,1,0,12414.06,0
15740557,753,Copperbelt,Female,43,5,0,2,1,0,27470.4275,0
15627360,432,Copperbelt,Male,42,9,38150.8625,1,1,0,27566.31,1
15667460,797,Copperbelt,Male,31,9,0,2,1,1,6187.2225,0
15669741,777,Copperbelt,Male,36,7,0,1,1,0,26618.085,0
15803365,653,Other Provinces,Male,55,2,17565.9575,1,0,1,15586.9275,0
15694192,598,Other Provinces,Female,38,6,0,2,0,0,43445.845,0
15710687,593,Copperbelt,Female,33,0,23981.76,1,1,0,49869.5125,0
15709256,850,Copperbelt,Female,28,9,0,2,1,1,41216.1675,0
15583392,747,Lusaka,Male,37,9,33944.09,3,1,0,21367.6125,1
15725772,654,Other Provinces,Female,36,2,0,2,1,1,36663.0275,0
15674206,716,Copperbelt,Female,22,8,0,2,1,1,23151.745,0
15623989,435,Copperbelt,Male,54,3,0,1,1,0,39227.615,1
15609160,586,Copperbelt,Male,32,1,0,2,0,0,7908.9975,0
15598046,662,Copperbelt,Female,39,5,34890.5125,2,1,0,15409.055,0
15788634,750,Other Provinces,Female,37,2,28454.265,1,0,0,22083.435,0
15648320,658,Copperbelt,Female,31,7,30993.74,1,1,0,25538.4375,0
15732293,759,Other Provinces,Male,31,8,0,2,1,1,24771.685,0
15589589,613,Copperbelt,Male,34,5,36023.55,1,1,0,11127.565,0
15780142,632,Copperbelt,Male,43,2,25003.3775,1,1,0,6068.83,0
15702095,585,Other Provinces,Female,56,1,32118.2,1,1,0,46619.2275,1
15731327,652,Lusaka,Male,27,2,41631.97,2,0,1,36501.925,0
15593773,784,Other Provinces,Male,35,3,0,2,0,0,20370.91,0
15651533,570,Lusaka,Female,50,5,32323.435,1,1,0,44451.36,1
15655632,655,Copperbelt,Male,27,2,32922.8325,1,1,0,12370.165,0
15655298,654,Other Provinces,Female,54,5,0,2,0,1,11784.765,0
15698664,567,Other Provinces,Male,43,2,28910.895,2,0,0,43651.5875,0
15688868,684,Copperbelt,Female,26,5,21774.7275,1,0,0,26523.955,0
15676715,640,Copperbelt,Male,68,9,0,2,1,1,49873.345,0
15777923,544,Copperbelt,Female,45,6,0,2,0,1,37850.3325,0
15738936,760,Lusaka,Male,29,5,25901.81,2,0,1,21583.66,0
15635502,443,Copperbelt,Male,44,2,0,1,1,0,39791.425,0
15760861,619,Copperbelt,Male,43,1,31302.98,1,1,1,28352.6225,0
